tmdb_id,original_title,popularity,vote_average,vote_count,imdb_id,title,genres,runtime,overview,movie_id,rating,year,movie_genres
58595,Snow White and the Huntsman,18.751554,5.8,3183,tt1735898,Snow White and the Huntsman,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",127,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",snow+white+and+the+huntsman+2012,4.0,2012,Adventure_Fantasy_Drama
11980,The Prophecy,10.187623,6.4,139,tt0114194,The Prophecy,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",98,"The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.",the+prophecy+1995,3.0,1995,Fantasy_Horror_Thriller
9870,Forgetting Sarah Marshall,15.106676,6.4,1194,tt0800039,Forgetting Sarah Marshall,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",111,"When Sarah Marshall dumps aspiring musician Peter Bretter for rock star Aldous Snow, Peter's world comes crashing down. His best friend suggests that Peter should get away from everything and to fly off to Hawaii to escape all his problems. After arriving in Hawaii and meeting the beautiful Rachel Jansen, Peter is shocked to see not only Aldous Snow in Hawaii, but also Sarah Marshall.",forgetting+sarah+marshall+2008,4.0,2008,Comedy_Romance_Drama
15256,200 Cigarettes,3.227046,6.1,44,tt0137338,200 Cigarettes,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",101,"A collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses.",200+cigarettes+1999,5.0,1999,Comedy_Drama_Romance
2114,Final Fantasy: The Spirits Within,10.223851,5.9,441,tt0173840,Final Fantasy: The Spirits Within,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",106,"Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.",final+fantasy+the+spirits+within+2001,2.6,2001,Adventure_Action_Animation_Fantasy_Science Fiction_Thriller
43879,Romeo and Juliet,1.951353,5.8,6,tt0028203,Romeo and Juliet,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",125,Scenes of combat that will stir your pulse...tender haunting romance that will stay ever fresh in your memory...spectacular beauty that will set a feast for your eyes...in the greatest melodramatic romance of all time...presented as it has never been before...the final glorious flower of motion picture achievement.,romeo+and+juliet+1936,4.0,1936,Drama_Romance
11336,The Dead Zone,11.194448,6.9,320,tt0085407,The Dead Zone,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",103,"Johnny Smith is a schoolteacher with his whole life ahead of him but, after leaving his fiancee's home one night, is involved in a car crash which leaves him in a coma for 5 years. When he wakes, he discovers he has an ability to see into the past, present and future life of anyone with whom he comes into physical contact.",the+dead+zone+1983,4.0,1983,Horror_Science Fiction_Thriller
9289,The Longest Day,10.770928,7.3,237,tt0056197,The Longest Day,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",178,"The retelling of June 6, 1944, from the perspectives of the Germans, US, British, Canadians, and the Free French. Marshall Erwin Rommel, touring the defenses being established as part of the Reich's Atlantic Wall, notes to his officers that when the Allied invasion comes they must be stopped on the beach. ""For the Allies as well as the Germans, it will be the longest day""",the+longest+day+1962,4.0,1962,Action_Drama_History_War
10730,King Kong,5.810716,5.9,179,tt0074751,King Kong,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",134,"In this remake of the 1933 classic about the giant ape, an oil company expedition disturbs the peace of Kong and brings him back to New York to exploit him. Even though a woman somewhat tames Kong, he finally breaks loose and terrorizes the city, and as the military attempt to stop him, he falls to his death from the top of the World Trade Center.",king+kong+1976,5.0,1976,Adventure_Drama
2000,"Aguirre, der Zorn Gottes",10.996826,7.5,210,tt0068182,Aguirre: The Wrath of God,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",93,"A few decades after the destruction of the Inca empire, a Spanish expedition leaves the mountains of Peru and goes down the Amazon river in search of gold and wealth. Soon, they come across great difficulties and Don Aguirre, a ruthless man who cares only about riches, becomes their leader. But will his quest lead them to ""the golden city"", or to certain destruction?",aguirre+the+wrath+of+god+1972,5.0,1972,Adventure_Drama_History
10490,Drop Dead Gorgeous,6.396767,6.5,88,tt0157503,Drop Dead Gorgeous,"[{'id': 35, 'name': 'Comedy'}]",98,"In a small Minnesota town, the annual beauty pageant is being covered by a TV crew. Former winner Gladys Leeman wants to make sure her daughter follows in her footsteps; explosions, falling lights, and trailer fires prove that. As the Leemans are the richest family in town, the police are pretty relaxed about it all. Despite everything, main rival (but sweet) Amber Atkins won't give up without a fight.",drop+dead+gorgeous+1999,4.5,1999,Comedy
276,Die fetten Jahre sind vorbei,5.681706,7.2,83,tt0408777,The Edukators,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",127,Three activists cobble together a kidnapping plot after they encounter a businessman in his home.,the+edukators+2004,4.0,2004,Drama_Comedy
132641,Tsuma,0.096079,0.0,0,tt0046468,Wife,"[{'id': 18, 'name': 'Drama'}]",89,"Ten years into a marriage, the wife is disappointed by the husband's lack of financial success, meaning she has to work and can't treat herself and the husband finds the wife slovenly and mean-spirited: she neither cooks not cleans particularly well and is generally disagreeable. In turn, he alternately ignores her and treats her as a servant. Neither is particularly happy, not helped by their unsatisfactory lodgers. The husband is easily seduced by an ex-colleague, a widow with a small child who needs some security, and considers leaving his wife.",wife+1953,5.0,1953,Drama
526,Ladyhawke,8.157587,6.8,264,tt0089457,Ladyhawke,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",121,"Captain Etienne Navarre is a man on whose shoulders lies a cruel curse. Punished for loving each other, Navarre must become a wolf by night whilst his lover, Lady Isabeau, takes the form of a hawk by day. Together, with the thief Philippe Gaston, they must try to overthrow the corrupt Bishop and in doing so break the spell.",ladyhawke+1985,4.0,1985,Adventure_Drama_Fantasy_Romance
11107,Eddie,3.09233,5.4,46,tt0116168,Eddie,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",100,"Eddie is a New York limo driver and a fanatical follower of the New York Knicks professional basketball team. The team is struggling with a mediocre record when, in mid-season, ""Wild Bill"" Burgess, the new owner, as a public relations gimmick, stages an 'honorary coach' contest, which Eddie wins. The fans love it, so ""Wild Bill"" fires the coach and hires her. She takes the bunch of overpaid prima",eddie+1996,2.0,1996,Action_Comedy
9471,Charlie's Angels: Full Throttle,7.821116,5.2,930,tt0305357,Charlie's Angels: Full Throttle,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",106,"The Angels are charged with finding a pair of missing rings that are encoded with the personal information of members of the Witness Protection Program. As informants are killed, the ladies target a rogue agent who might be responsible.",charlies+angels+full+throttle+2003,3.5,2003,Action_Adventure_Comedy
83542,Cloud Atlas,13.494246,6.6,3031,tt1371111,Cloud Atlas,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",172,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.",cloud+atlas+2012,3.6666666666666665,2012,Drama_Science Fiction
9323,GHOST IN THE SHELL,10.686166,7.8,854,tt0113568,Ghost in the Shell,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",83,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",ghost+in+the+shell+1995,2.0,1995,Action_Animation_Science Fiction
38965,18 Again!,1.555163,5.7,27,tt0094593,18 Again!,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",93,"18 Again! is a 1988 comedy film starring George Burns and Charlie Schlatter. The plot involves a grandson switching souls with his grandfather by means of an accident. This was one of a series of unrelated films, including Like Father, Like Son and Vice Versa, produced in the late 1980s involving a similar plotline.",18+again+1988,4.0,1988,Fantasy_Comedy
2116,Out of Time,10.738888,6.1,305,tt0313443,Out of Time,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",105,"Matt Lee Whitlock, respected chief of police in small Banyan Key, Florida, must solve a vicious double homicide before he himself falls under suspicion. Matt Lee has to stay a few steps ahead of his own police force and everyone he's trusted in order to find out the truth.",out+of+time+2003,3.0,2003,Thriller_Crime_Drama
6346,The Chamber,3.998494,5.9,62,tt0115862,The Chamber,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",113,"Having survived the hatred and bigotry that was his Klansman grandfather's only legacy, young attorney Adam Hall seeks at the last minute to appeal the old man's death sentence for the murder of two small Jewish boys 30 years before. Only four weeks before Sam Cayhall is to be executed, Adam meets his grandfather for the first time in the Mississippi prison which has held him since the crime. The meeting is predictably tense when the educated, young Mr. ""Hall"" confronts his venom-spewing elder, Mr. ""Cayhall,"" about the murders. The next day, headlines run proclaiming Adam the grandson who has come to the state to save his grandfather, the infamous Ku Klux Klan bomber. While the old man's life lies in the balance, Adam's motivation in fighting this battle becomes clear as the story unfolds. Not only does he fight for his grandfather, but perhaps for himself as well. He has come to heal the wounds of his own father's suicide...",the+chamber+1996,3.5,1996,Crime_Drama
11523,View from the Top,5.506354,5.0,145,tt0264150,View from the Top,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",87,A small-town woman tries to achieve her goal of becoming a flight attendant.,view+from+the+top+2003,3.0,2003,Comedy_Romance
18402,Something to Talk About,3.743212,5.7,60,tt0114496,Something to Talk About,"[{'id': 35, 'name': 'Comedy'}]",106,"In one of her best-ever roles, Julia Roberts is Grace, whose reaction to the infidelities of Eddie (Dennis Quaid) turns the lives and loves of the people around her into something like falling dominoes. Robert Duvall, Gena Rowlands, Kyra Sedgwick and others in ""the year's best ensemble of characters"" (Jack Matthews, 'Newsday') co-star in this juicy, truthful story written by Callie Khouri",something+to+talk+about+1995,2.3333333333333335,1995,Comedy
38772,Melvin and Howard,6.737435,6.8,18,tt0081150,Melvin and Howard,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",95,"The story of hard-luck Melvin Dummar, who claimed to have received a will naming him an heir to the fortune of Howard Hughes.",melvin+and+howard+1980,5.0,1980,Comedy_Drama
14574,The Boy in the Striped Pyjamas,8.912738,7.7,1492,tt0914798,The Boy in the Striped Pyjamas,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",94,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",the+boy+in+the+striped+pyjamas+2008,4.0,2008,War_Drama
11521,Little Man Tate,4.294078,6.0,59,tt0102316,Little Man Tate,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",99,"Dede is a sole parent trying to bring up her son Fred. When it is discovered that Fred is a genius, she is determined to ensure that Fred has all the opportunities that he needs, and that he is not taken advantage of by people who forget that his extremely powerful intellect is harboured in the body and emotions of a child.",little+man+tate+1991,3.5,1991,Drama_Family
